CustomerID,Age,Gender,Income,PurchaseFrequency,AvgSpend,ChurnRisk,Sector,TripsPerYear,LoyaltyTier,ProductCategory,AvgRating,CartAbandonRate,CreditScore,NumTransactions,MonthlyDataGB,CallMinutes
ca9e0ab3-d532-46a1-b4a6-ee85c3149129,41,Female,32865.47,66,233.78,Medium,E-commerce,,,Sports,4.7,0.06,,,,
7de30c56-305c-4707-bd86-b79bc6212153,33,Other,78867.03,68,849.38,Medium,Retail,,,Beauty,4.4,0.09,,,,
88c14a94-b8a8-4d38-a91c-838548c6cfc5,19,Other,108887.35,61,1073.96,Medium,Retail,,,Home,3.6,0.47,,,,
50bbcf9b-a96b-4cd9-aa05-281efecb9da3,28,Male,40678.4,13,882.05,High,Travel,0.0,Platinum,,,,,,,
1add720a-d247-4f9a-b29a-6bbc1d006683,77,Male,77171.52,97,1784.65,Medium,Telecom,,,,,,,,14.01,555.0
b9c86a1c-a463-4ad8-9199-9fcbb7edc042,21,Other,96075.09,100,73.01,Low,Retail,,,Sports,1.7,0.36,,,,
d61d6432-75f8-42fc-a436-99d1644d8d89,65,Female,51612.77,57,1137.57,Medium,Banking,,,,,,351.0,109.0,,
21063959-66db-49d2-8acb-644d61ef507f,25,Other,53380.25,41,1751.92,High,Banking,,,,,,462.0,43.0,,
045a3fce-8115-4167-be82-7e00b21cb623,70,Other,50216.41,21,828.76,Medium,Banking,,,,,,831.0,34.0,,
a4cfa782-803a-44b3-89eb-ba54754dd2b2,47,Female,102226.5,69,1278.35,Low,Retail,,,Sports,3.0,0.06,,,,
02f80b94-2d17-4603-b50a-c2c7cae72423,23,Other,145204.26,73,1528.1,Medium,Travel,0.0,Bronze,,,,,,,
2a93a2ca-a86b-4f3d-8584-c2194dc35539,69,Male,87436.62,44,1248.62,Medium,Retail,,,Sports,3.3,0.09,,,,
0cfd35e1-0496-4821-9f64-dc1f1a9c0c7b,30,Female,22059.92,51,347.62,Medium,Retail,,,Home,4.0,0.13,,,,
2bc70c6b-3509-48bf-a98e-b1128ff16ab8,53,Female,86414.18,86,1793.35,High,E-commerce,,,Fashion,1.4,0.31,,,,
46b1b809-4e06-4476-acad-937c07c97420,26,Female,134446.26,76,735.46,High,Travel,1.0,Platinum,,,,,,,
b93e3a62-1314-47e3-9c53-b7b6b619466d,31,Other,87235.08,26,1513.63,Medium,E-commerce,,,Sports,4.1,0.18,,,,
a568bbe0-0cc8-489a-888b-5a736516446a,27,Male,65316.5,88,238.47,Low,Travel,4.0,Platinum,,,,,,,
9d55d885-5bc0-4e71-aa80-a27f4810dad1,48,Male,35070.57,17,566.88,High,E-commerce,,,Fashion,2.0,0.25,,,,
25951930-9163-4e0f-b4ca-3ac064938d01,68,Male,145645.51,11,878.45,Medium,Travel,13.0,Platinum,,,,,,,
12e49540-68aa-436c-ae48-8769bc058bc6,38,Female,136364.08,13,213.11,Medium,Retail,,,Electronics,3.1,0.47,,,,
f872a924-ee17-4136-bf73-af898c84bc43,71,Female,34947.11,68,1732.04,Medium,E-commerce,,,Fashion,4.5,0.37,,,,
80cccdc3-a5fa-432a-ba0d-c714f5a1d01a,49,Female,135924.03,41,928.84,Low,E-commerce,,,Home,1.7,0.12,,,,
f63b8d50-637b-43bb-a6ec-5651602f8455,19,Other,58556.21,66,1390.03,High,Travel,9.0,Bronze,,,,,,,
20777914-6482-49b0-ab4b-64cd6597f510,44,Other,90292.55,88,670.21,High,Travel,5.0,Platinum,,,,,,,
aa3b4005-4204-402b-aee3-1c6eca3f6093,62,Female,127640.39,80,371.61,Low,Retail,,,Home,1.3,0.42,,,,
d26a0fd8-4c50-4e8f-b9f5-aec4e9cd876e,22,Female,96939.67,36,481.96,Low,Retail,,,Sports,3.2,0.28,,,,
ed5248ca-97f4-4759-9e2e-6578f00854e1,55,Female,66870.6,45,1623.96,Low,Retail,,,Electronics,1.4,0.42,,,,
de4dbafa-8530-4a2a-9d60-7aa2a136e801,74,Female,50804.11,28,1274.74,High,E-commerce,,,Fashion,2.6,0.33,,,,
8446c123-9c50-4edd-9b1f-3ca34d2f74b6,47,Other,33902.09,82,333.55,Low,Travel,3.0,Gold,,,,,,,
d4ddbe3b-7f7b-438b-8acb-08c5f6be834c,20,Male,57464.84,43,1481.16,Low,Banking,,,,,,549.0,57.0,,
f431d69a-e255-4c07-a4b8-5ef72f289f1c,32,Other,121645.09,31,127.62,Medium,Travel,14.0,Bronze,,,,,,,
3fbebfc3-cef8-4696-9c4c-e820940888cb,72,Other,60258.33,14,585.28,Low,Banking,,,,,,815.0,50.0,,
5eccee8c-5991-454e-b84d-26b20892df37,50,Other,78506.35,6,415.58,High,Retail,,,Fashion,1.3,0.1,,,,
b688a356-9aac-4853-9521-1e8f99abadb0,36,Male,79915.77,66,982.06,Low,E-commerce,,,Fashion,1.2,0.46,,,,
ea170ede-7c16-4edf-8ab8-5a4f997c346e,68,Other,148190.49,64,1931.64,High,Telecom,,,,,,,,35.69,2432.0
ce4d03eb-7564-44c0-a7dd-be06d5845512,32,Female,36564.25,68,1856.53,Low,Travel,7.0,Platinum,,,,,,,
1a3f5cd4-5758-44ef-ac39-4d465b0f4f99,62,Female,32002.51,100,1670.66,High,Travel,1.0,Gold,,,,,,,
3870e298-fc19-4680-9da4-645d3012431d,25,Male,55355.2,60,1971.65,Low,Banking,,,,,,684.0,179.0,,
fbf4c53e-1e6f-480c-b576-35053a712e64,70,Other,32725.06,38,652.41,Low,Retail,,,Home,1.1,0.29,,,,
18099bae-a02e-4427-8cc2-642666ff0d63,18,Male,120904.12,33,644.92,Low,E-commerce,,,Beauty,3.2,0.17,,,,
a8fcc490-27f2-4e65-88fc-e398e789b94e,51,Female,117285.03,72,1229.33,High,Telecom,,,,,,,,23.93,2948.0
6b267989-e73d-466f-b796-a1a9ab75d7fe,29,Other,134660.73,99,626.26,Low,E-commerce,,,Fashion,1.2,0.13,,,,
2a0cb733-7457-4f11-98e0-ad4fef769090,56,Other,77091.76,89,951.41,High,Banking,,,,,,536.0,199.0,,
2dfac6d1-f729-4ea4-86a8-d1c72c343496,28,Female,142684.03,1,1822.19,Medium,Telecom,,,,,,,,8.85,1029.0
7c691c8a-b2b4-41a1-b5e8-1ae451833743,69,Other,29945.62,61,776.51,High,Retail,,,Home,1.6,0.3,,,,
fd92b530-8e49-4dca-8fbb-edd91b8a1166,56,Female,21315.34,30,1583.74,Medium,Banking,,,,,,380.0,108.0,,
cefca419-079d-4037-b269-2ade9aa95d52,44,Other,116315.56,13,1870.75,Medium,Telecom,,,,,,,,41.14,626.0
3eb083e8-9f7f-42c4-a412-9a1b13528ea5,72,Male,111099.48,70,986.93,Low,E-commerce,,,Fashion,4.7,0.27,,,,
38a4da8f-abb5-416a-a7ee-80f2135f4730,37,Male,58141.86,69,950.92,High,Travel,14.0,Platinum,,,,,,,
56c444dc-84b0-46bf-8a01-f2b957db66d2,51,Female,44445.52,32,1845.13,Medium,E-commerce,,,Sports,4.8,0.28,,,,
7d0b50bb-c56a-49cf-8507-2a667b267907,59,Female,93844.34,40,750.01,Medium,Retail,,,Fashion,5.0,0.12,,,,
b41dba4f-545c-424e-a418-a2167757fbcf,76,Female,66797.95,87,358.69,Low,Telecom,,,,,,,,39.39,2615.0
47e8d577-8ee2-4451-bfde-89e983788a5e,58,Other,25496.47,16,1480.31,High,Travel,14.0,Silver,,,,,,,
f6609f59-be31-401f-8ddd-203a108e6642,38,Female,61236.66,5,250.19,High,Travel,9.0,Silver,,,,,,,
3533c519-4012-44b7-9d2f-a24d9536fbe8,64,Female,138243.91,61,458.08,High,Banking,,,,,,709.0,109.0,,
cefeff54-1523-4d50-bfa0-1a895bfc9a0f,42,Male,28680.94,21,712.65,High,Telecom,,,,,,,,0.84,1604.0
a3543940-69d2-4705-97c9-cba22d32b709,41,Other,135445.11,43,886.87,Low,Telecom,,,,,,,,42.55,1315.0
66a24a7f-ac6d-4147-a07f-2d3f937597c1,32,Other,35158.13,7,937.22,High,Retail,,,Fashion,1.6,0.33,,,,
998ec038-8a42-47c3-aac3-bd52ef298d23,49,Male,71737.05,8,231.53,Medium,Telecom,,,,,,,,21.24,2747.0
2f04bfe6-e917-467c-b082-1be9589c8b4e,49,Male,61753.48,52,97.7,Medium,E-commerce,,,Fashion,3.8,0.24,,,,
8a436b9c-24d2-42ca-a45b-ca2c7298d830,24,Male,95099.75,3,1943.86,Low,E-commerce,,,Beauty,3.7,0.06,,,,
0673fbe7-dffe-477b-a62a-39395e71adb2,47,Male,133456.21,61,1671.44,High,Travel,5.0,Silver,,,,,,,
7902b015-b1cd-4903-a11e-4a90e640f818,39,Other,120251.57,89,107.56,Medium,Banking,,,,,,497.0,92.0,,
8ca5fd27-5787-4df5-ae2a-1cb25e2c1c67,50,Other,130652.2,71,1292.33,High,E-commerce,,,Sports,4.4,0.43,,,,
bf5d0551-bad9-4768-913c-7bd853be2532,43,Male,38553.19,58,339.71,Low,E-commerce,,,Sports,1.4,0.4,,,,
5411eb6e-d12c-49cd-bde1-ea3eadcaa7f5,21,Other,20683.35,53,373.99,High,Travel,10.0,Platinum,,,,,,,
44a3fdf9-e995-4a88-8c46-3233e37084db,45,Female,36651.22,87,328.36,Medium,Telecom,,,,,,,,28.54,2534.0
f2ef394b-7774-465a-97f8-970bb4c540e4,78,Male,56477.22,86,175.14,Low,E-commerce,,,Electronics,3.6,0.25,,,,
0d0c025f-bd6d-4e7a-91c8-ff3627e8b994,27,Female,87356.23,13,1241.24,High,Travel,2.0,Silver,,,,,,,
a4458322-5327-4478-bb9d-2ee4894c8df1,28,Other,95816.24,8,972.32,Low,Telecom,,,,,,,,12.83,151.0
3a370b7e-c443-42e5-9c2f-4201b25ddd2a,36,Female,122037.49,65,68.09,High,Banking,,,,,,503.0,48.0,,
7a744fd7-a908-423f-a09d-e431256d0dde,53,Female,58931.03,79,784.14,Medium,Retail,,,Fashion,2.4,0.14,,,,
559b37df-7394-40c1-9690-eec75c2cdd75,76,Other,107820.61,78,1312.39,Medium,Telecom,,,,,,,,12.29,2807.0
604ab097-0a4a-4cb9-a2e2-d34d425b8097,50,Male,51596.52,63,864.42,High,Telecom,,,,,,,,27.42,2137.0
3ea7d4b9-652b-41ad-a0f6-cb190f329fd9,28,Female,121515.58,66,377.69,Medium,Travel,4.0,Bronze,,,,,,,
5c708c1b-a84e-4ace-8a4d-335e7cd68e61,41,Male,93138.7,36,441.91,High,E-commerce,,,Sports,3.3,0.29,,,,
d728678f-03ff-4eb7-847d-1b6630ba53c5,33,Male,114775.98,96,1342.95,Medium,Telecom,,,,,,,,1.84,1838.0
e77ea7de-f20c-4342-9259-01a7377f123a,77,Other,57320.76,72,1750.99,High,Travel,8.0,Platinum,,,,,,,
110c6c5a-d7d3-493d-b065-15ef57b5fa1b,50,Female,33029.57,69,980.22,High,Retail,,,Fashion,3.4,0.49,,,,
2a768b61-921b-4c00-9f3e-697aab143c7f,38,Male,61335.19,18,1357.66,High,Telecom,,,,,,,,41.33,2488.0
decab344-63d8-42f4-8311-47a4ed418a82,67,Male,22145.29,31,1042.86,Medium,Banking,,,,,,694.0,120.0,,
f06cea2e-1a6d-48d9-b850-a7177be1ddf5,77,Female,82718.6,26,93.33,High,Telecom,,,,,,,,47.89,1091.0
b4e93eda-bcc5-40c4-96ed-d7b97436048b,67,Male,83300.83,77,1190.16,Medium,Retail,,,Sports,2.2,0.43,,,,
90668a80-a913-47a2-8819-8be368b6ccd0,42,Female,35629.38,64,1942.66,High,E-commerce,,,Beauty,3.6,0.28,,,,
173031d5-211a-4fdd-9991-93fb81c41253,53,Other,53778.81,65,1742.36,Low,Retail,,,Electronics,1.3,0.09,,,,
38bf8750-fa2e-4267-8c78-633580d72a7e,29,Other,30609.71,75,1369.59,High,Telecom,,,,,,,,34.5,1172.0
582a7437-e5d0-45cd-9f9d-719efc3eacfe,18,Female,137808.13,100,1643.55,High,Travel,5.0,Bronze,,,,,,,
e44adee6-578a-4ef9-8f3d-8295de5b6e5f,72,Male,76478.73,83,1034.37,Medium,E-commerce,,,Beauty,1.6,0.28,,,,
828b0166-5c74-40fe-a326-f7eac61868ac,18,Other,83843.08,18,1693.22,Medium,Banking,,,,,,451.0,64.0,,
140b921e-a9ad-42b6-a37a-21bec4611209,80,Other,124101.24,67,1398.29,High,Retail,,,Beauty,4.5,0.29,,,,
1a5e4ef3-635e-41d3-a7ef-3e8717078259,40,Male,22831.08,49,312.32,Medium,Travel,0.0,Platinum,,,,,,,
d7e5bf23-ec32-4b1e-abd4-f3003b13ac73,25,Male,113308.57,28,1501.61,Low,Telecom,,,,,,,,11.17,2671.0
b758ef28-4775-4900-a457-5cc13372628c,73,Female,108943.91,3,652.82,Medium,Retail,,,Beauty,3.7,0.44,,,,
2cdbcfbd-dbd3-4067-826f-64a131ff2483,34,Other,107528.89,1,770.24,Medium,E-commerce,,,Electronics,1.6,0.19,,,,
c952bee8-6b30-4ffe-8464-f54b5e06c255,20,Male,137871.11,79,1914.77,Medium,Retail,,,Beauty,1.2,0.35,,,,
01a5a83f-c60d-449b-bd1e-6f15fcf16d35,62,Female,69227.33,82,1493.35,Medium,Travel,8.0,Gold,,,,,,,
fdba7bb6-81e7-402d-b864-0a71bd1393a8,23,Other,52063.04,24,540.28,High,Travel,8.0,Platinum,,,,,,,
da517476-f0ac-4b55-a10e-534255a1326e,60,Male,32546.31,22,1035.91,High,Retail,,,Beauty,4.7,0.13,,,,
036a65c9-48b8-47a9-9e27-64e6918f0688,52,Other,64045.48,22,1528.83,High,Banking,,,,,,388.0,148.0,,
dbf58155-cacc-4bf5-a6ed-e357731edb4c,50,Male,72810.33,51,1468.47,Medium,Banking,,,,,,334.0,41.0,,
7a2eb653-3ac8-483b-bcde-3fe50a556741,75,Male,41092.6,74,1923.91,Medium,Banking,,,,,,506.0,40.0,,
19745732-121a-42e6-8ca3-99d37b5b7edf,59,Other,57543.85,9,48.17,High,Retail,,,Sports,1.4,0.35,,,,
f897d012-bd91-470d-b9eb-8edfaeb23680,76,Male,74934.84,15,1962.69,Low,Travel,7.0,Bronze,,,,,,,
9c63ea74-98b2-48d9-a089-97bdfa2a3a2e,42,Male,61425.88,25,920.42,Low,Travel,11.0,Silver,,,,,,,
de40cd3a-5f34-4406-91ed-ee0f17841f73,52,Female,139925.7,25,1704.11,Low,E-commerce,,,Fashion,3.7,0.23,,,,
875fbcdb-6aab-4551-9b06-1a686efe0611,18,Female,136771.92,84,664.32,Medium,Banking,,,,,,499.0,38.0,,
e9186584-d886-48fa-8ddb-a288f714e419,48,Other,22405.65,5,489.24,High,Banking,,,,,,842.0,83.0,,
32201491-d366-439c-96e0-ffaabd2ee45c,54,Other,104833.74,11,537.75,Medium,Banking,,,,,,716.0,100.0,,
d51bbce0-cf40-4d9e-94ec-afddd0838f11,31,Male,98474.38,24,1014.96,High,Retail,,,Home,2.0,0.21,,,,
3bbdf56a-9cbc-4194-9846-d27a13d3c716,28,Female,80417.89,96,1294.4,High,E-commerce,,,Home,1.9,0.08,,,,
8d7e33ac-6c01-4e75-867f-eb3575d49334,64,Other,144241.87,98,1405.34,Low,Telecom,,,,,,,,13.02,1144.0
d3299e0c-6407-4b31-93a2-4ce490de4a06,80,Other,36996.37,9,426.44,Low,Travel,6.0,Silver,,,,,,,
c05d57c7-d4be-47d9-ab62-b54d66571008,25,Female,99814.7,75,424.6,Medium,Telecom,,,,,,,,28.92,2157.0
507b4665-45d3-4597-b0d0-e1d57fd74d0a,32,Male,59186.13,62,25.42,High,Travel,12.0,Bronze,,,,,,,
3e6762f1-dccb-48a6-a209-7fac22433a4f,35,Male,77524.81,44,1025.73,Low,Banking,,,,,,546.0,38.0,,
b1c40389-4ed0-4fdd-add4-0f5d1bf42163,49,Other,75999.13,90,1723.79,Low,Retail,,,Beauty,1.1,0.09,,,,
409743f2-96c7-405d-b96f-18552e31e282,29,Other,60994.84,71,780.41,Medium,Banking,,,,,,674.0,112.0,,
31798303-698e-4032-8235-c1b17ec9859b,80,Other,106936.31,1,1880.31,High,Banking,,,,,,727.0,166.0,,
fd0ecf6b-5810-4940-a99a-20749c8261ab,63,Other,22855.89,15,55.86,High,Retail,,,Fashion,2.8,0.3,,,,
dd30d9e5-ea6f-49ea-b540-4d963038b255,78,Male,54399.25,13,1005.32,Low,Retail,,,Beauty,1.9,0.18,,,,
5cddabce-0f55-4beb-adbb-5bff1f9fe4e3,48,Female,117207.95,46,532.99,Medium,Banking,,,,,,369.0,134.0,,
43bb3930-3e38-4bc2-a731-b91452929063,75,Male,113931.79,33,247.38,Low,Travel,3.0,Bronze,,,,,,,
06e658db-e872-4959-8e3d-2b7ce55aefcc,74,Male,132951.55,12,631.77,Low,Banking,,,,,,734.0,117.0,,
3911ca11-6949-466e-a8d3-d24e09de6ec6,26,Male,134050.62,50,1490.39,Low,Travel,13.0,Gold,,,,,,,
89618351-2db9-4973-96e0-cd565462f4ee,52,Male,98815.65,62,1112.26,High,E-commerce,,,Home,1.8,0.08,,,,
5199b344-f01a-478e-8964-f29ded84fc14,73,Female,47113.26,70,1336.61,Medium,Travel,15.0,Silver,,,,,,,
52ca4eb6-4470-4588-82b6-3e4e4b6af595,18,Female,93321.25,24,241.6,Medium,Telecom,,,,,,,,8.26,2217.0
160fb984-8013-465c-b0d1-7636c50130a5,42,Other,118676.65,81,1218.55,Medium,Retail,,,Fashion,2.1,0.32,,,,
b161e701-0a79-4e91-b5e7-b87174639116,40,Female,85712.0,2,245.66,Medium,Travel,7.0,Bronze,,,,,,,
321f0dec-8cac-49fb-88ea-b85458dbf896,45,Male,101194.11,54,1216.16,High,E-commerce,,,Sports,4.0,0.16,,,,
823103cf-d668-4e43-bcd4-062bd627b9a4,35,Other,133551.09,62,119.49,High,Travel,5.0,Bronze,,,,,,,
145fd7dd-1ef7-45da-9c0a-1d5922288d63,54,Female,114134.94,49,855.57,High,Retail,,,Home,2.2,0.03,,,,
9f461c87-8d95-476a-a52a-0e569a41b252,23,Male,129822.14,12,335.15,High,Banking,,,,,,354.0,172.0,,
f479f9f8-dd2c-4ff8-a834-f21fe573fc43,40,Male,30510.12,50,355.96,Medium,Telecom,,,,,,,,6.68,2186.0
3cbeb49c-4949-45a2-ba3c-3819dbb38867,48,Female,138549.85,98,1751.18,High,Banking,,,,,,581.0,113.0,,
e255e032-3bdd-4572-b0c1-c182bae6a3ce,36,Male,53361.7,83,1249.12,Low,Telecom,,,,,,,,1.39,1298.0
7850eac0-0522-4f7c-aefc-cef9a8092acf,43,Male,149635.94,88,1307.43,Medium,Banking,,,,,,304.0,160.0,,
8066a9ce-cefe-4bb8-a366-b00f325d6966,41,Male,78573.61,18,1380.44,High,Telecom,,,,,,,,31.9,2386.0
6de330fb-b01c-4a44-abdd-7d21ba6339e1,29,Other,84103.92,57,882.94,High,Banking,,,,,,817.0,167.0,,
d3eb4e0a-c8ff-4aa6-b8be-7efdf3dbe76b,40,Female,128035.47,95,699.81,High,Travel,14.0,Silver,,,,,,,
ff10b602-d0af-4d75-ae0d-86f2e65363a6,74,Female,119906.31,77,1470.81,High,E-commerce,,,Home,3.4,0.03,,,,
86d51f9c-ca5c-41fb-8b31-68f765f6d793,35,Male,106091.15,97,77.79,High,Retail,,,Electronics,2.7,0.37,,,,
4dbff19d-0aa4-48ef-93f3-f04ebf758314,80,Male,119048.92,59,69.17,High,Retail,,,Electronics,2.2,0.31,,,,
8123cc65-3b02-4763-b85c-aa0309296bb7,32,Female,145084.33,73,1131.48,Low,Banking,,,,,,746.0,103.0,,
a122fd37-4d31-4e03-825f-e5e3cd967215,69,Female,22226.75,50,1190.86,Low,Banking,,,,,,432.0,173.0,,
bee1cb66-2ccc-4a83-ad2e-53f899e5ba1a,44,Male,124788.98,21,744.16,Low,E-commerce,,,Fashion,4.6,0.14,,,,
67e6bcb4-1856-44ea-ab2a-080127da9780,39,Female,72120.98,51,1999.42,Low,E-commerce,,,Fashion,3.2,0.24,,,,
176cd797-1795-49b3-967a-2320bd5c9fe7,66,Other,113026.89,7,783.98,High,Travel,12.0,Bronze,,,,,,,
5ba26575-c6c2-4b4c-a302-11c7e57218e0,59,Other,49462.55,54,1715.26,Low,Telecom,,,,,,,,33.75,2263.0
fc6850c6-7a73-4c33-ae87-eddb09837e82,72,Other,65029.56,27,603.63,Low,Retail,,,Home,4.4,0.32,,,,
51facc68-188d-43d2-a21c-60d5ddccf066,64,Female,90339.7,100,430.24,Low,Banking,,,,,,604.0,114.0,,
6dc1e88d-70f1-4e0f-8671-024f32d0e1e3,23,Other,143884.97,25,1637.64,Low,E-commerce,,,Sports,4.5,0.1,,,,
92e2bf25-d806-4b3f-8d3e-f0b3fe30321c,80,Female,23999.44,42,1091.14,Low,Banking,,,,,,605.0,28.0,,
b2a2d498-588f-4009-ab9e-1783477db99a,75,Female,102189.91,38,545.21,Low,E-commerce,,,Home,1.3,0.09,,,,
e9f4812d-ea89-4a7e-8d87-ce6df79e6c93,33,Male,48706.16,21,1235.74,Low,E-commerce,,,Home,2.6,0.41,,,,
1cbab37a-62ee-4886-8359-6a7a295b7306,50,Female,102483.79,16,1436.45,Medium,Travel,2.0,Bronze,,,,,,,
5ed7ed10-d876-4c78-8c37-4841b78a4e4a,25,Female,94070.73,98,1009.34,High,Retail,,,Sports,2.8,0.45,,,,
91f4b8c0-8fe4-4dc5-8106-99ef65a55b11,68,Male,28736.23,65,600.24,Medium,Telecom,,,,,,,,40.48,1160.0
fa8436e8-e536-47cb-a4b7-baae36668149,24,Other,70107.49,47,1336.12,Medium,Telecom,,,,,,,,7.96,1378.0
05f5c7e8-e421-46b4-a30a-7e1ced0bcfae,47,Female,79588.28,60,809.98,Low,Travel,2.0,Silver,,,,,,,
98ebd94a-6cad-4939-af0c-dbc3da5961de,29,Female,40343.51,92,549.12,Medium,Telecom,,,,,,,,13.35,1453.0
306ce580-99c5-43bf-a1f9-9c1caf604002,28,Female,76903.77,21,1946.48,Medium,Retail,,,Sports,1.2,0.3,,,,
c361a19e-3d7b-456d-ae05-19075a82d198,64,Female,140052.51,77,100.25,High,Retail,,,Electronics,3.7,0.2,,,,
c41db7a1-e447-4dac-82f3-0ef8ef0a08ab,80,Male,32180.75,91,1721.41,Low,Telecom,,,,,,,,14.91,2762.0
2ba9be05-695d-4378-ae4a-a804bfa6fc48,64,Male,54181.03,95,531.75,Medium,Retail,,,Electronics,2.6,0.03,,,,
f0394101-1e57-4ca4-b136-5502360e0ee1,23,Female,118624.97,75,268.68,Low,Travel,4.0,Platinum,,,,,,,
9735ab28-1d67-431b-a4d1-a649b0cd9540,25,Male,37034.84,5,596.44,High,Banking,,,,,,654.0,56.0,,
38da3289-8c2b-4806-a253-69b1bf4452af,25,Other,81681.84,78,156.67,Low,Retail,,,Beauty,3.3,0.25,,,,
df24f270-db59-4113-a2be-de9c879c6d3a,30,Other,43106.1,45,1316.55,Low,Telecom,,,,,,,,8.23,1963.0
8a0abf1a-3228-4b62-ad1b-81d8186df036,66,Female,52016.81,45,1568.31,Low,Retail,,,Electronics,3.5,0.33,,,,
b4e71b30-edaa-4acb-865a-0c362183f399,27,Male,123003.32,79,1198.97,Low,Banking,,,,,,489.0,160.0,,
1adac96b-bf1c-4003-b6a3-26a568fda9ea,65,Male,132163.41,78,1857.42,High,Banking,,,,,,655.0,150.0,,
4249df41-6b9f-4a7d-90ed-65a97167244d,58,Male,116517.74,22,1641.99,Low,E-commerce,,,Electronics,3.4,0.39,,,,
e3c1611f-9959-4638-a01c-33654eda9878,42,Female,84220.27,7,599.83,Low,Travel,10.0,Platinum,,,,,,,
97861f1d-3743-42e9-998c-481dd21548b3,59,Female,84182.89,13,237.0,High,Banking,,,,,,508.0,189.0,,
0b60bc65-8b99-4e8d-928b-bdaf8ef11072,63,Other,96223.41,56,348.61,High,Retail,,,Electronics,4.6,0.26,,,,
e37153b3-5f92-4e90-a946-c931bd153d8a,74,Female,140016.8,77,1736.08,Low,Retail,,,Beauty,3.9,0.13,,,,
3915404f-d0ad-4a66-a190-17711a5ce9f7,66,Other,48058.02,70,1758.85,Medium,Retail,,,Beauty,2.2,0.0,,,,
9ee94f2e-1f78-4ee8-91c6-b9a85350905c,30,Female,134350.71,49,723.36,Medium,Travel,3.0,Silver,,,,,,,
c736f252-c8db-402c-bbdd-3ec487782404,75,Female,145185.44,37,136.34,Medium,Telecom,,,,,,,,46.13,1748.0
0d62782d-ac79-4151-8beb-8793b60c99ac,74,Male,96078.85,43,1763.9,High,Banking,,,,,,447.0,106.0,,
e9e8f5c5-edd3-4fb7-9cb4-01b91e685a58,19,Female,132740.29,25,1463.85,Low,Retail,,,Electronics,4.3,0.08,,,,
11ab41bb-8140-462a-95d0-d2efcbe82c02,46,Female,62265.91,1,1013.96,Medium,Travel,8.0,Gold,,,,,,,
b1cfaf38-f883-4210-ae84-986a0faf317f,42,Female,65076.64,25,1308.32,Medium,Travel,15.0,Silver,,,,,,,
b4cdea81-1fd9-4536-95ad-cdefd2ed6ffd,28,Male,67848.61,62,1577.15,High,Retail,,,Home,4.0,0.07,,,,
e16797b1-c1cc-441a-a396-288264d1c6f8,41,Other,51012.27,26,349.01,Medium,Banking,,,,,,413.0,162.0,,
94ce36ef-d300-44e2-820f-d7c3da00e68f,59,Other,126925.21,14,788.21,Medium,Telecom,,,,,,,,9.52,2086.0
800488ec-d712-4cbc-a55c-160b2f3f2b5b,49,Other,126152.77,71,740.3,Medium,Retail,,,Beauty,2.2,0.15,,,,
83a8d276-9df8-4bb2-a832-02e4a2b97eec,66,Female,76020.76,11,1959.11,Low,Banking,,,,,,451.0,48.0,,
a535a7b9-b919-490a-9661-609b19324edf,33,Male,65019.79,40,274.19,High,E-commerce,,,Fashion,2.3,0.37,,,,
f1b83011-305b-4255-95f0-026f14085a4c,23,Other,54040.15,55,1551.5,Low,Travel,14.0,Gold,,,,,,,
0bbcd4b4-0369-44b8-9562-f4fcd1369477,56,Male,145737.12,94,904.01,Medium,Telecom,,,,,,,,12.24,1634.0
effb93ae-a77b-43c7-97d7-c281d1706654,25,Male,83474.81,62,1506.47,High,Travel,13.0,Platinum,,,,,,,
4735f17c-57ca-471b-8e78-30b6e9ac3f31,76,Other,131929.19,11,1613.92,Low,Retail,,,Beauty,4.2,0.02,,,,
179791f8-60e7-4e61-9169-343c896fadb5,19,Male,93788.99,32,1985.96,Low,E-commerce,,,Electronics,1.9,0.13,,,,
b7302ccd-e962-4ef5-890f-ebd4b8bb695e,29,Other,43694.01,97,1257.11,High,Telecom,,,,,,,,35.27,189.0
d533d81a-8a91-40b1-830f-89f1a02fc56c,65,Other,133326.53,89,396.13,Low,Telecom,,,,,,,,10.12,2134.0
0a692dca-5c77-47cb-94e0-e01fd3a89593,40,Other,109328.41,66,728.89,Low,Retail,,,Beauty,4.1,0.01,,,,
503664a0-afa5-4648-9918-94d6b13caeae,73,Other,78647.49,8,431.28,High,Travel,12.0,Platinum,,,,,,,
904de5ed-5a3c-48c4-9389-338161ae342f,76,Male,60208.35,64,592.87,Low,E-commerce,,,Sports,4.8,0.37,,,,
fd10c7e2-52c4-4591-a8eb-ef62e0cef293,48,Other,53823.41,36,696.56,Medium,Telecom,,,,,,,,43.37,1640.0
b74ee126-bc94-47c7-82f8-8662610eae26,63,Other,36626.81,46,1122.42,Low,Telecom,,,,,,,,7.87,2097.0
29d8acfd-1418-42da-afc7-6830215ce1c0,60,Other,51717.63,96,1739.71,High,E-commerce,,,Fashion,1.4,0.28,,,,
da103344-355d-42bb-b466-2a89edea46fd,59,Other,65135.21,6,1757.52,Low,Telecom,,,,,,,,15.86,873.0
864ab5c5-6c58-42eb-a875-45acaadada6e,74,Other,60609.03,76,272.87,High,Retail,,,Beauty,1.9,0.11,,,,
